"published_date","published_platform","rating","type","helpful_votes","title","text"
"2013-08-25T20:38:11-04:00","Desktop","5","review","1","Fun and informative Cambridge Historical Tour","The hour went too quickly. Walked through the Harvard campus with a costumed guide from Cambridge Historical Tours.  ""Henrietta"" had been an astronomer at Harvard (true story) in the late 1800's.  Started the tour at Harvard Square information booth across from the Coop.  Great stories about campus pranks e.g. Crimson vs. Lampoon.  Interesting info about John Harvard, Widener Library, some of the Harvard Yard Gates for example.   It was the highlight of our trip to Cambridge."
"2013-08-25T18:00:13-04:00","Desktop","3","review","0","Place to visit in Cambridge","A totally new feeling compared to busy Boston. Nice place to hangout, have some good food and spend time enjoying history at Harvard. "
"2013-08-20T08:32:04-04:00","Desktop","4","review","0","Student walking tour","We bought the student walking tour. Justin, our guide was very nice and funny. He gave us lots of inside information. My college daughter loved it but my youngest daughter wasn't has excited. It would be nice if the tour included a visit of one residence or the librairy."
"2013-08-18T16:58:42-04:00","Desktop","3","review","0","Busy area, despite the school break","As part of our Harvard tour, the yard was a major part! Again this seems to be the central area for students as all the dorms are all around including the huge library. Depsite the fact that this was summer break, it was still fairly busy. There were several other tours coming and going, 
I can only begin to imagine how crowded this would be when school is in full swing."
"2013-08-18T15:42:49-04:00","Desktop","4","review","0","Walking in Footsteps","Recently toured a small portion of Harvard. It wasn't until I looked at the map of Harvard that I realized how large this campus is and how it has expanded over the years. The history, alone is enough to justify a quick viewing. Our tour guide gave us a brief history about how the dormitory's are named, including the naming of the Library. The ""3 Lies"" of the statue of John Harvard. I would suggest getting a tour from someone. Just wandering around, is only part of the story, without an informed guide to tell you all the little things, you will miss out!"
"2013-08-16T07:02:12-04:00","Desktop","5","review","0","Loafing around here can't be beat","This is one of my favorite things to do: sit in Harvard Yard and surf the internet (free internet wifi) or just watch the people go by. Sometimes I catch a tour and listen. The speakers can be really funny."
"2013-08-15T10:09:38-04:00","Desktop","5","review","1","Such a nice please to visit","The buildings, the lawns, the atmosphere, the history...a perfect package, certainly recommendable. Worth every minute we spent there."
"2013-08-14T15:13:11-04:00","Mobile","5","review","0","Played on the field!","We showed up and walked around the campus and then the softball team practicing let us come onto the football field! Awesome experience!
"
"2013-08-13T18:30:28-04:00","Desktop","5","review","0","Amazing campus and history.","Loved all the history and wish the library had been open. Also loved the local area..Harvard square. Great brunch places! Make sure to walk across the river to see the Harvard Business School and buy your attire from one of the student managed stores! Just ask. Wonderful area. Easy T Line access. "
"2013-08-12T19:15:21-04:00","Desktop","5","review","0","A Must Visit","Harvard may be an almost untouchable university for most people as far as acceptances go, but who says you can't enjoy the gorgeous campus of the first university in the United States. 

We enjoyed an entire evening chilling and strolling around the oldest part of the university. You can sit around on the chairs, or have picnics on the lawn. 

My kids ran around and enjoyed some of the artifacts and statues that are placed all over the place. 

I'm a big fan of visiting Universities, and this one has been one of my favorite ones so far. And maybe the scholarly atmosphere rubbed off on my kids too."
"2013-08-12T10:52:18-04:00","Mobile","5","review","0","What a place.","The moment you enter the Yard, you feel the history of the place. So many students have walked in this Yard the past century, and still do. Despite the tourists it remains a unique, calm place to visit and admire."
